filename,actually_vulnerable,semgrep_found,type
BenchmarkTest02148.java,False,True,FP (False Positive)
BenchmarkTest02149.java,False,True,FP (False Positive)
BenchmarkTest02150.java,True,True,TP (True Positive)
BenchmarkTest02151.java,True,True,TP (True Positive)
BenchmarkTest02152.java,True,True,TP (True Positive)
BenchmarkTest02153.java,False,True,FP (False Positive)
BenchmarkTest02154.java,True,True,TP (True Positive)
BenchmarkTest02155.java,True,True,TP (True Positive)
BenchmarkTest02156.java,False,True,FP (False Positive)
BenchmarkTest02157.java,False,False,TN (True Negative)
BenchmarkTest02158.java,False,False,TN (True Negative)
BenchmarkTest02159.java,False,False,TN (True Negative)
BenchmarkTest02160.java,False,False,TN (True Negative)
BenchmarkTest02161.java,False,False,TN (True Negative)
BenchmarkTest02162.java,False,False,TN (True Negative)
BenchmarkTest02163.java,False,False,TN (True Negative)
BenchmarkTest02164.java,False,False,TN (True Negative)
BenchmarkTest02165.java,True,True,TP (True Positive)
BenchmarkTest02166.java,False,True,FP (False Positive)
BenchmarkTest02167.java,True,True,TP (True Positive)
BenchmarkTest02168.java,False,True,FP (False Positive)
BenchmarkTest02169.java,True,True,TP (True Positive)
BenchmarkTest02170.java,True,True,TP (True Positive)
BenchmarkTest02171.java,True,True,TP (True Positive)
BenchmarkTest02172.java,False,True,FP (False Positive)
BenchmarkTest02173.java,False,True,FP (False Positive)
BenchmarkTest02174.java,False,True,FP (False Positive)
BenchmarkTest02175.java,False,True,FP (False Positive)
BenchmarkTest02176.java,False,True,FP (False Positive)
BenchmarkTest02177.java,True,True,TP (True Positive)
BenchmarkTest02178.java,True,True,TP (True Positive)
BenchmarkTest02179.java,True,True,TP (True Positive)
BenchmarkTest02180.java,False,True,FP (False Positive)
BenchmarkTest02181.java,True,True,TP (True Positive)
BenchmarkTest02182.java,True,True,TP (True Positive)
BenchmarkTest02183.java,False,True,FP (False Positive)
BenchmarkTest02184.java,False,True,FP (False Positive)
BenchmarkTest02185.java,False,True,FP (False Positive)
BenchmarkTest02186.java,True,True,TP (True Positive)
BenchmarkTest02187.java,True,True,TP (True Positive)
BenchmarkTest02188.java,False,True,FP (False Positive)
BenchmarkTest02189.java,True,True,TP (True Positive)
BenchmarkTest02190.java,False,False,TN (True Negative)
BenchmarkTest02191.java,False,False,TN (True Negative)
BenchmarkTest02192.java,True,True,TP (True Positive)
BenchmarkTest02193.java,True,True,TP (True Positive)
BenchmarkTest02194.java,True,True,TP (True Positive)
BenchmarkTest02195.java,True,True,TP (True Positive)
BenchmarkTest02196.java,True,True,TP (True Positive)
BenchmarkTest02197.java,True,True,TP (True Positive)
BenchmarkTest02198.java,True,True,TP (True Positive)
BenchmarkTest02199.java,True,True,TP (True Positive)
BenchmarkTest02200.java,False,True,FP (False Positive)
BenchmarkTest02201.java,False,True,FP (False Positive)
BenchmarkTest02202.java,False,True,FP (False Positive)
BenchmarkTest02203.java,False,True,FP (False Positive)
BenchmarkTest02204.java,False,True,FP (False Positive)
BenchmarkTest02205.java,True,True,TP (True Positive)
BenchmarkTest02206.java,False,False,TN (True Negative)
BenchmarkTest02207.java,False,False,TN (True Negative)
BenchmarkTest02208.java,True,True,TP (True Positive)
BenchmarkTest02209.java,True,True,TP (True Positive)
BenchmarkTest02210.java,False,False,TN (True Negative)
BenchmarkTest02211.java,True,True,TP (True Positive)
BenchmarkTest02212.java,True,True,TP (True Positive)
BenchmarkTest02213.java,True,True,TP (True Positive)
BenchmarkTest02214.java,False,False,TN (True Negative)
BenchmarkTest02215.java,False,False,TN (True Negative)
BenchmarkTest02216.java,False,False,TN (True Negative)
BenchmarkTest02217.java,True,True,TP (True Positive)
BenchmarkTest02218.java,False,False,TN (True Negative)
BenchmarkTest02219.java,True,False,FN (False Negative)
BenchmarkTest02220.java,False,False,TN (True Negative)
BenchmarkTest02221.java,True,True,TP (True Positive)
BenchmarkTest02222.java,False,True,FP (False Positive)
BenchmarkTest02223.java,True,True,TP (True Positive)
BenchmarkTest02224.java,True,True,TP (True Positive)
BenchmarkTest02225.java,True,True,TP (True Positive)
BenchmarkTest02226.java,False,True,FP (False Positive)
BenchmarkTest02227.java,True,True,TP (True Positive)
BenchmarkTest02228.java,True,True,TP (True Positive)
BenchmarkTest02229.java,False,True,FP (False Positive)
BenchmarkTest02230.java,True,True,TP (True Positive)
BenchmarkTest02231.java,False,True,FP (False Positive)
BenchmarkTest02232.java,True,True,TP (True Positive)
BenchmarkTest02233.java,False,True,FP (False Positive)
BenchmarkTest02234.java,True,True,TP (True Positive)
BenchmarkTest02235.java,False,True,FP (False Positive)
BenchmarkTest02236.java,False,True,FP (False Positive)
BenchmarkTest02237.java,False,True,FP (False Positive)
BenchmarkTest02238.java,False,True,FP (False Positive)
BenchmarkTest02239.java,False,True,FP (False Positive)
BenchmarkTest02240.java,False,True,FP (False Positive)
BenchmarkTest02241.java,True,True,TP (True Positive)
BenchmarkTest02242.java,False,True,FP (False Positive)
BenchmarkTest02243.java,True,True,TP (True Positive)
BenchmarkTest02244.java,True,True,TP (True Positive)
BenchmarkTest02245.java,True,True,TP (True Positive)
BenchmarkTest02246.java,True,True,TP (True Positive)
BenchmarkTest02247.java,False,False,TN (True Negative)
BenchmarkTest02248.java,False,False,TN (True Negative)
BenchmarkTest02249.java,True,True,TP (True Positive)
BenchmarkTest02250.java,True,True,TP (True Positive)
BenchmarkTest02251.java,True,True,TP (True Positive)
BenchmarkTest02252.java,False,True,FP (False Positive)
BenchmarkTest02253.java,False,True,FP (False Positive)
BenchmarkTest02254.java,False,False,TN (True Negative)
BenchmarkTest02255.java,False,False,TN (True Negative)
BenchmarkTest02256.java,False,False,TN (True Negative)
BenchmarkTest02257.java,False,False,TN (True Negative)
BenchmarkTest02258.java,False,False,TN (True Negative)
BenchmarkTest02259.java,False,False,TN (True Negative)
BenchmarkTest02260.java,False,False,TN (True Negative)
BenchmarkTest02261.java,True,True,TP (True Positive)
BenchmarkTest02262.java,True,True,TP (True Positive)
BenchmarkTest02263.java,True,True,TP (True Positive)
BenchmarkTest02264.java,True,True,TP (True Positive)
BenchmarkTest02265.java,False,True,FP (False Positive)
BenchmarkTest02266.java,False,True,FP (False Positive)
BenchmarkTest02267.java,False,True,FP (False Positive)
BenchmarkTest02268.java,False,True,FP (False Positive)
BenchmarkTest02269.java,True,True,TP (True Positive)
BenchmarkTest02270.java,True,True,TP (True Positive)
BenchmarkTest02271.java,False,True,FP (False Positive)
BenchmarkTest02272.java,True,True,TP (True Positive)
BenchmarkTest02273.java,True,True,TP (True Positive)
BenchmarkTest02274.java,False,True,FP (False Positive)
BenchmarkTest02275.java,True,True,TP (True Positive)
BenchmarkTest02276.java,False,True,FP (False Positive)
BenchmarkTest02277.java,True,True,TP (True Positive)
BenchmarkTest02278.java,False,True,FP (False Positive)
BenchmarkTest02279.java,False,True,FP (False Positive)
BenchmarkTest02280.java,False,True,FP (False Positive)
BenchmarkTest02281.java,True,True,TP (True Positive)
BenchmarkTest02282.java,False,True,FP (False Positive)
BenchmarkTest02283.java,False,True,FP (False Positive)
BenchmarkTest02284.java,True,True,TP (True Positive)
BenchmarkTest02285.java,False,True,FP (False Positive)
BenchmarkTest02286.java,True,True,TP (True Positive)
BenchmarkTest02287.java,True,True,TP (True Positive)
BenchmarkTest02288.java,True,True,TP (True Positive)
BenchmarkTest02289.java,False,False,TN (True Negative)
BenchmarkTest02290.java,True,True,TP (True Positive)
BenchmarkTest02291.java,True,True,TP (True Positive)
BenchmarkTest02292.java,True,True,TP (True Positive)
BenchmarkTest02293.java,True,True,TP (True Positive)
BenchmarkTest02294.java,True,True,TP (True Positive)
BenchmarkTest02295.java,True,True,TP (True Positive)
BenchmarkTest02296.java,False,False,TN (True Negative)
BenchmarkTest02297.java,False,False,TN (True Negative)
BenchmarkTest02298.java,False,False,TN (True Negative)
BenchmarkTest02299.java,True,True,TP (True Positive)
BenchmarkTest02300.java,False,True,FP (False Positive)
BenchmarkTest02301.java,False,True,FP (False Positive)
BenchmarkTest02302.java,True,True,TP (True Positive)
BenchmarkTest02303.java,True,True,TP (True Positive)
BenchmarkTest02304.java,True,True,TP (True Positive)
BenchmarkTest02305.java,True,True,TP (True Positive)
BenchmarkTest02306.java,True,True,TP (True Positive)
BenchmarkTest02307.java,True,True,TP (True Positive)
BenchmarkTest02308.java,True,True,TP (True Positive)
BenchmarkTest02309.java,False,False,TN (True Negative)
BenchmarkTest02310.java,False,False,TN (True Negative)
BenchmarkTest02311.java,True,True,TP (True Positive)
BenchmarkTest02312.java,False,False,TN (True Negative)
BenchmarkTest02313.java,False,True,FP (False Positive)
BenchmarkTest02314.java,True,True,TP (True Positive)
BenchmarkTest02315.java,True,True,TP (True Positive)
BenchmarkTest02316.java,True,True,TP (True Positive)
BenchmarkTest02317.java,True,True,TP (True Positive)
BenchmarkTest02318.java,False,True,FP (False Positive)
BenchmarkTest02319.java,False,True,FP (False Positive)
BenchmarkTest02320.java,False,True,FP (False Positive)
BenchmarkTest02321.java,True,True,TP (True Positive)
BenchmarkTest02322.java,True,True,TP (True Positive)
BenchmarkTest02323.java,True,True,TP (True Positive)
BenchmarkTest02324.java,True,True,TP (True Positive)
BenchmarkTest02325.java,False,True,FP (False Positive)
BenchmarkTest02326.java,True,True,TP (True Positive)
BenchmarkTest02327.java,True,True,TP (True Positive)
BenchmarkTest02328.java,True,True,TP (True Positive)
BenchmarkTest02329.java,False,True,FP (False Positive)
BenchmarkTest02330.java,False,True,FP (False Positive)
BenchmarkTest02331.java,False,True,FP (False Positive)
BenchmarkTest02332.java,True,True,TP (True Positive)
BenchmarkTest02333.java,True,True,TP (True Positive)
BenchmarkTest02334.java,True,True,TP (True Positive)
BenchmarkTest02335.java,False,True,FP (False Positive)
BenchmarkTest02336.java,False,True,FP (False Positive)
BenchmarkTest02337.java,True,True,TP (True Positive)
BenchmarkTest02338.java,True,True,TP (True Positive)
BenchmarkTest02339.java,True,True,TP (True Positive)
BenchmarkTest02340.java,False,True,FP (False Positive)
BenchmarkTest02341.java,False,True,FP (False Positive)
BenchmarkTest02342.java,True,True,TP (True Positive)
BenchmarkTest02343.java,True,True,TP (True Positive)
BenchmarkTest02344.java,True,True,TP (True Positive)
BenchmarkTest02345.java,False,False,TN (True Negative)
BenchmarkTest02346.java,False,False,TN (True Negative)
BenchmarkTest02347.java,False,False,TN (True Negative)
BenchmarkTest02348.java,False,False,TN (True Negative)
BenchmarkTest02349.java,False,False,TN (True Negative)
BenchmarkTest02350.java,False,False,TN (True Negative)
BenchmarkTest02351.java,False,False,TN (True Negative)
BenchmarkTest02352.java,True,True,TP (True Positive)
BenchmarkTest02353.java,False,True,FP (False Positive)
BenchmarkTest02354.java,True,True,TP (True Positive)
BenchmarkTest02355.java,True,True,TP (True Positive)
BenchmarkTest02356.java,True,True,TP (True Positive)
BenchmarkTest02357.java,True,True,TP (True Positive)
BenchmarkTest02358.java,True,True,TP (True Positive)
BenchmarkTest02359.java,True,True,TP (True Positive)
BenchmarkTest02360.java,True,True,TP (True Positive)
BenchmarkTest02361.java,False,True,FP (False Positive)
BenchmarkTest02362.java,True,True,TP (True Positive)
BenchmarkTest02363.java,False,True,FP (False Positive)
BenchmarkTest02364.java,True,True,TP (True Positive)
BenchmarkTest02365.java,False,True,FP (False Positive)
BenchmarkTest02366.java,False,True,FP (False Positive)
BenchmarkTest02367.java,False,True,FP (False Positive)
BenchmarkTest02368.java,False,True,FP (False Positive)
BenchmarkTest02369.java,True,True,TP (True Positive)
BenchmarkTest02370.java,False,True,FP (False Positive)
BenchmarkTest02371.java,False,False,TN (True Negative)
BenchmarkTest02372.java,False,False,TN (True Negative)
BenchmarkTest02373.java,True,True,TP (True Positive)
BenchmarkTest02374.java,True,True,TP (True Positive)
BenchmarkTest02375.java,True,True,TP (True Positive)
BenchmarkTest02376.java,False,True,FP (False Positive)
BenchmarkTest02377.java,True,True,TP (True Positive)
BenchmarkTest02378.java,True,True,TP (True Positive)
BenchmarkTest02379.java,False,True,FP (False Positive)
BenchmarkTest02380.java,False,True,FP (False Positive)
BenchmarkTest02381.java,False,True,FP (False Positive)
BenchmarkTest02382.java,False,True,FP (False Positive)
BenchmarkTest02383.java,True,True,TP (True Positive)
BenchmarkTest02384.java,False,True,FP (False Positive)
BenchmarkTest02385.java,True,True,TP (True Positive)
BenchmarkTest02386.java,True,True,TP (True Positive)
BenchmarkTest02387.java,True,True,TP (True Positive)
BenchmarkTest02388.java,True,True,TP (True Positive)
BenchmarkTest02389.java,False,False,TN (True Negative)
BenchmarkTest02390.java,False,False,TN (True Negative)
BenchmarkTest02391.java,True,False,FN (False Negative)
BenchmarkTest02392.java,True,False,FN (False Negative)
BenchmarkTest02393.java,True,False,FN (False Negative)
BenchmarkTest02394.java,False,False,TN (True Negative)
BenchmarkTest02395.java,True,False,FN (False Negative)
BenchmarkTest02396.java,True,False,FN (False Negative)
BenchmarkTest02397.java,True,False,FN (False Negative)
BenchmarkTest02398.java,False,False,TN (True Negative)
BenchmarkTest02399.java,True,False,FN (False Negative)
BenchmarkTest02400.java,True,False,FN (False Negative)
BenchmarkTest02401.java,False,False,TN (True Negative)
BenchmarkTest02402.java,True,False,FN (False Negative)
BenchmarkTest02403.java,True,False,FN (False Negative)
BenchmarkTest02404.java,False,False,TN (True Negative)
BenchmarkTest02405.java,True,False,FN (False Negative)
BenchmarkTest02406.java,False,False,TN (True Negative)
BenchmarkTest02407.java,True,False,FN (False Negative)
BenchmarkTest02408.java,False,False,TN (True Negative)
BenchmarkTest02409.java,True,False,FN (False Negative)
BenchmarkTest02410.java,True,False,FN (False Negative)
BenchmarkTest02411.java,True,True,TP (True Positive)
BenchmarkTest02412.java,True,True,TP (True Positive)
BenchmarkTest02413.java,False,True,FP (False Positive)
BenchmarkTest02414.java,True,True,TP (True Positive)
BenchmarkTest02415.java,True,True,TP (True Positive)
BenchmarkTest02416.java,True,True,TP (True Positive)
BenchmarkTest02417.java,True,True,TP (True Positive)
BenchmarkTest02418.java,True,True,TP (True Positive)
BenchmarkTest02419.java,True,True,TP (True Positive)
BenchmarkTest02420.java,True,True,TP (True Positive)
BenchmarkTest02421.java,True,True,TP (True Positive)
BenchmarkTest02422.java,True,True,TP (True Positive)
BenchmarkTest02423.java,True,True,TP (True Positive)
BenchmarkTest02424.java,True,True,TP (True Positive)
BenchmarkTest02425.java,True,True,TP (True Positive)
BenchmarkTest02426.java,True,True,TP (True Positive)
BenchmarkTest02427.java,True,True,TP (True Positive)
BenchmarkTest02428.java,False,True,FP (False Positive)
BenchmarkTest02429.java,True,True,TP (True Positive)
BenchmarkTest02430.java,True,True,TP (True Positive)
BenchmarkTest02431.java,True,True,TP (True Positive)
BenchmarkTest02432.java,True,True,TP (True Positive)
BenchmarkTest02433.java,True,True,TP (True Positive)
BenchmarkTest02434.java,False,False,TN (True Negative)
BenchmarkTest02435.java,False,False,TN (True Negative)
BenchmarkTest02436.java,False,False,TN (True Negative)
BenchmarkTest02437.java,False,False,TN (True Negative)
BenchmarkTest02438.java,False,False,TN (True Negative)
BenchmarkTest02439.java,False,False,TN (True Negative)
BenchmarkTest02440.java,False,False,TN (True Negative)
BenchmarkTest02441.java,False,False,TN (True Negative)
BenchmarkTest02442.java,False,False,TN (True Negative)
BenchmarkTest02443.java,False,False,TN (True Negative)
BenchmarkTest02444.java,False,False,TN (True Negative)
BenchmarkTest02445.java,False,False,TN (True Negative)
BenchmarkTest02446.java,True,False,FN (False Negative)
BenchmarkTest02447.java,False,False,TN (True Negative)
BenchmarkTest02448.java,True,False,FN (False Negative)
BenchmarkTest02449.java,True,False,FN (False Negative)
BenchmarkTest02450.java,False,False,TN (True Negative)
BenchmarkTest02451.java,True,False,FN (False Negative)
BenchmarkTest02452.java,False,False,TN (True Negative)
BenchmarkTest02453.java,True,False,FN (False Negative)
BenchmarkTest02454.java,True,True,TP (True Positive)
BenchmarkTest02455.java,True,True,TP (True Positive)
BenchmarkTest02456.java,False,True,FP (False Positive)
BenchmarkTest02457.java,False,False,TN (True Negative)
BenchmarkTest02458.java,True,True,TP (True Positive)
BenchmarkTest02459.java,False,False,TN (True Negative)
BenchmarkTest02460.java,False,False,TN (True Negative)
BenchmarkTest02461.java,False,False,TN (True Negative)
BenchmarkTest02462.java,False,True,FP (False Positive)
BenchmarkTest02463.java,True,True,TP (True Positive)
BenchmarkTest02464.java,False,True,FP (False Positive)
BenchmarkTest02465.java,True,True,TP (True Positive)
BenchmarkTest02466.java,True,True,TP (True Positive)
BenchmarkTest02467.java,False,True,FP (False Positive)
BenchmarkTest02468.java,False,True,FP (False Positive)
BenchmarkTest02469.java,True,True,TP (True Positive)
BenchmarkTest02470.java,False,True,FP (False Positive)
BenchmarkTest02471.java,False,False,TN (True Negative)
BenchmarkTest02472.java,True,True,TP (True Positive)
BenchmarkTest02473.java,True,True,TP (True Positive)
BenchmarkTest02474.java,True,True,TP (True Positive)
BenchmarkTest02475.java,True,True,TP (True Positive)
BenchmarkTest02476.java,True,True,TP (True Positive)
BenchmarkTest02477.java,False,False,TN (True Negative)
BenchmarkTest02478.java,True,False,FN (False Negative)
BenchmarkTest02479.java,False,False,TN (True Negative)
BenchmarkTest02480.java,True,True,TP (True Positive)
BenchmarkTest02481.java,False,True,FP (False Positive)
BenchmarkTest02482.java,False,True,FP (False Positive)
BenchmarkTest02483.java,True,True,TP (True Positive)
BenchmarkTest02484.java,False,True,FP (False Positive)
BenchmarkTest02485.java,False,True,FP (False Positive)
BenchmarkTest02486.java,True,True,TP (True Positive)
BenchmarkTest02487.java,True,True,TP (True Positive)
BenchmarkTest02488.java,False,True,FP (False Positive)
BenchmarkTest02489.java,True,True,TP (True Positive)
BenchmarkTest02490.java,False,True,FP (False Positive)
BenchmarkTest02491.java,False,True,FP (False Positive)
BenchmarkTest02492.java,False,True,FP (False Positive)
BenchmarkTest02493.java,True,True,TP (True Positive)
BenchmarkTest02494.java,True,True,TP (True Positive)
BenchmarkTest02495.java,False,True,FP (False Positive)
BenchmarkTest02496.java,True,True,TP (True Positive)
BenchmarkTest02497.java,True,True,TP (True Positive)
BenchmarkTest02498.java,True,True,TP (True Positive)
BenchmarkTest02499.java,True,True,TP (True Positive)
BenchmarkTest02500.java,True,True,TP (True Positive)
BenchmarkTest02501.java,True,True,TP (True Positive)
BenchmarkTest02502.java,True,True,TP (True Positive)
BenchmarkTest02503.java,True,True,TP (True Positive)
BenchmarkTest02504.java,True,True,TP (True Positive)
BenchmarkTest02505.java,True,True,TP (True Positive)
BenchmarkTest02506.java,True,True,TP (True Positive)
BenchmarkTest02507.java,True,True,TP (True Positive)
BenchmarkTest02508.java,False,False,TN (True Negative)
BenchmarkTest02509.java,False,True,FP (False Positive)
BenchmarkTest02510.java,False,True,FP (False Positive)
BenchmarkTest02511.java,True,True,TP (True Positive)
BenchmarkTest02512.java,True,True,TP (True Positive)
BenchmarkTest02513.java,False,True,FP (False Positive)
BenchmarkTest02514.java,True,True,TP (True Positive)
BenchmarkTest02515.java,True,True,TP (True Positive)
BenchmarkTest02516.java,True,True,TP (True Positive)
BenchmarkTest02517.java,True,True,TP (True Positive)
BenchmarkTest02518.java,False,True,FP (False Positive)
BenchmarkTest02519.java,False,False,TN (True Negative)
BenchmarkTest02520.java,False,False,TN (True Negative)
BenchmarkTest02521.java,False,False,TN (True Negative)
BenchmarkTest02522.java,False,False,TN (True Negative)
BenchmarkTest02523.java,False,True,FP (False Positive)
BenchmarkTest02524.java,True,True,TP (True Positive)
BenchmarkTest02525.java,True,True,TP (True Positive)
BenchmarkTest02526.java,True,True,TP (True Positive)
BenchmarkTest02527.java,True,True,TP (True Positive)
BenchmarkTest02528.java,True,True,TP (True Positive)
BenchmarkTest02529.java,False,True,FP (False Positive)
BenchmarkTest02530.java,True,True,TP (True Positive)
BenchmarkTest02531.java,True,True,TP (True Positive)
BenchmarkTest02532.java,True,True,TP (True Positive)
BenchmarkTest02533.java,True,True,TP (True Positive)
BenchmarkTest02534.java,True,True,TP (True Positive)
BenchmarkTest02535.java,True,True,TP (True Positive)
BenchmarkTest02536.java,False,True,FP (False Positive)
BenchmarkTest02537.java,True,True,TP (True Positive)
BenchmarkTest02538.java,False,True,FP (False Positive)
BenchmarkTest02539.java,False,True,FP (False Positive)
BenchmarkTest02540.java,False,True,FP (False Positive)
BenchmarkTest02541.java,False,True,FP (False Positive)
BenchmarkTest02542.java,True,True,TP (True Positive)
BenchmarkTest02543.java,True,True,TP (True Positive)
BenchmarkTest02544.java,False,True,FP (False Positive)
BenchmarkTest02545.java,True,True,TP (True Positive)
BenchmarkTest02546.java,False,True,FP (False Positive)
BenchmarkTest02547.java,False,False,TN (True Negative)
BenchmarkTest02548.java,True,True,TP (True Positive)
BenchmarkTest02549.java,True,True,TP (True Positive)
BenchmarkTest02550.java,True,True,TP (True Positive)
BenchmarkTest02551.java,False,False,TN (True Negative)
BenchmarkTest02552.java,False,False,TN (True Negative)
BenchmarkTest02553.java,False,True,FP (False Positive)
BenchmarkTest02554.java,False,True,FP (False Positive)
BenchmarkTest02555.java,True,True,TP (True Positive)
BenchmarkTest02556.java,True,True,TP (True Positive)
BenchmarkTest02557.java,False,True,FP (False Positive)
BenchmarkTest02558.java,False,True,FP (False Positive)
BenchmarkTest02559.java,True,True,TP (True Positive)
BenchmarkTest02560.java,True,True,TP (True Positive)
BenchmarkTest02561.java,True,True,TP (True Positive)
BenchmarkTest02562.java,True,True,TP (True Positive)
BenchmarkTest02563.java,False,True,FP (False Positive)
BenchmarkTest02564.java,True,True,TP (True Positive)
BenchmarkTest02565.java,True,True,TP (True Positive)
BenchmarkTest02566.java,False,True,FP (False Positive)
BenchmarkTest02567.java,True,True,TP (True Positive)
BenchmarkTest02568.java,False,True,FP (False Positive)
BenchmarkTest02569.java,True,True,TP (True Positive)
BenchmarkTest02570.java,False,False,TN (True Negative)
BenchmarkTest02571.java,False,True,FP (False Positive)
BenchmarkTest02572.java,False,True,FP (False Positive)
BenchmarkTest02573.java,True,True,TP (True Positive)
BenchmarkTest02574.java,True,True,TP (True Positive)
BenchmarkTest02575.java,True,True,TP (True Positive)
BenchmarkTest02576.java,False,False,TN (True Negative)
BenchmarkTest02577.java,True,False,FN (False Negative)
BenchmarkTest02578.java,True,True,TP (True Positive)
BenchmarkTest02579.java,True,True,TP (True Positive)
BenchmarkTest02580.java,True,True,TP (True Positive)
BenchmarkTest02581.java,False,True,FP (False Positive)
BenchmarkTest02582.java,True,True,TP (True Positive)
BenchmarkTest02583.java,True,True,TP (True Positive)
BenchmarkTest02584.java,True,True,TP (True Positive)
BenchmarkTest02585.java,True,True,TP (True Positive)
BenchmarkTest02586.java,True,True,TP (True Positive)
BenchmarkTest02587.java,True,True,TP (True Positive)
BenchmarkTest02588.java,True,True,TP (True Positive)
BenchmarkTest02589.java,False,True,FP (False Positive)
BenchmarkTest02590.java,False,True,FP (False Positive)
BenchmarkTest02591.java,True,True,TP (True Positive)
BenchmarkTest02592.java,True,True,TP (True Positive)
BenchmarkTest02593.java,False,True,FP (False Positive)
BenchmarkTest02594.java,False,True,FP (False Positive)
BenchmarkTest02595.java,True,True,TP (True Positive)
BenchmarkTest02596.java,False,True,FP (False Positive)
BenchmarkTest02597.java,True,True,TP (True Positive)
BenchmarkTest02598.java,True,True,TP (True Positive)
BenchmarkTest02599.java,False,True,FP (False Positive)
BenchmarkTest02600.java,True,True,TP (True Positive)
BenchmarkTest02601.java,False,True,FP (False Positive)
BenchmarkTest02602.java,True,True,TP (True Positive)
BenchmarkTest02603.java,True,True,TP (True Positive)
BenchmarkTest02604.java,True,True,TP (True Positive)
BenchmarkTest02605.java,True,True,TP (True Positive)
BenchmarkTest02606.java,True,True,TP (True Positive)
BenchmarkTest02607.java,False,False,TN (True Negative)
BenchmarkTest02608.java,True,True,TP (True Positive)
BenchmarkTest02609.java,False,True,FP (False Positive)
BenchmarkTest02610.java,False,True,FP (False Positive)
BenchmarkTest02611.java,True,True,TP (True Positive)
BenchmarkTest02612.java,True,True,TP (True Positive)
BenchmarkTest02613.java,True,True,TP (True Positive)
BenchmarkTest02614.java,False,False,TN (True Negative)
BenchmarkTest02615.java,False,False,TN (True Negative)
BenchmarkTest02616.java,False,False,TN (True Negative)
BenchmarkTest02617.java,False,False,TN (True Negative)
BenchmarkTest02618.java,False,False,TN (True Negative)
BenchmarkTest02619.java,False,False,TN (True Negative)
BenchmarkTest02620.java,False,False,TN (True Negative)
BenchmarkTest02621.java,False,False,TN (True Negative)
BenchmarkTest02622.java,True,True,TP (True Positive)
BenchmarkTest02623.java,True,True,TP (True Positive)
BenchmarkTest02624.java,True,True,TP (True Positive)
BenchmarkTest02625.java,True,True,TP (True Positive)
BenchmarkTest02626.java,False,True,FP (False Positive)
BenchmarkTest02627.java,True,True,TP (True Positive)
BenchmarkTest02628.java,True,True,TP (True Positive)
BenchmarkTest02629.java,False,True,FP (False Positive)
BenchmarkTest02630.java,True,True,TP (True Positive)
BenchmarkTest02631.java,False,True,FP (False Positive)
BenchmarkTest02632.java,True,True,TP (True Positive)
BenchmarkTest02633.java,False,True,FP (False Positive)
BenchmarkTest02634.java,False,True,FP (False Positive)
BenchmarkTest02635.java,True,True,TP (True Positive)
BenchmarkTest02636.java,False,True,FP (False Positive)
BenchmarkTest02637.java,False,True,FP (False Positive)
BenchmarkTest02638.java,True,True,TP (True Positive)
BenchmarkTest02639.java,False,True,FP (False Positive)
BenchmarkTest02640.java,False,True,FP (False Positive)
BenchmarkTest02641.java,True,True,TP (True Positive)
BenchmarkTest02642.java,True,True,TP (True Positive)
BenchmarkTest02643.java,True,True,TP (True Positive)
BenchmarkTest02644.java,True,True,TP (True Positive)
BenchmarkTest02645.java,True,True,TP (True Positive)
BenchmarkTest02646.java,True,True,TP (True Positive)
BenchmarkTest02647.java,True,True,TP (True Positive)
BenchmarkTest02648.java,False,True,FP (False Positive)
BenchmarkTest02649.java,True,True,TP (True Positive)
BenchmarkTest02650.java,True,True,TP (True Positive)
BenchmarkTest02651.java,True,True,TP (True Positive)
BenchmarkTest02652.java,False,True,FP (False Positive)
BenchmarkTest02653.java,True,True,TP (True Positive)
BenchmarkTest02654.java,True,True,TP (True Positive)
BenchmarkTest02655.java,True,True,TP (True Positive)
BenchmarkTest02656.java,True,True,TP (True Positive)
BenchmarkTest02657.java,False,True,FP (False Positive)
BenchmarkTest02658.java,True,True,TP (True Positive)
BenchmarkTest02659.java,False,False,TN (True Negative)
BenchmarkTest02660.java,True,True,TP (True Positive)
BenchmarkTest02661.java,True,True,TP (True Positive)
BenchmarkTest02662.java,False,False,TN (True Negative)
BenchmarkTest02663.java,True,True,TP (True Positive)
BenchmarkTest02664.java,False,True,FP (False Positive)
BenchmarkTest02665.java,False,True,FP (False Positive)
BenchmarkTest02666.java,False,True,FP (False Positive)
BenchmarkTest02667.java,False,True,FP (False Positive)
BenchmarkTest02668.java,False,True,FP (False Positive)
BenchmarkTest02669.java,False,True,FP (False Positive)
BenchmarkTest02670.java,True,True,TP (True Positive)
BenchmarkTest02671.java,True,True,TP (True Positive)
BenchmarkTest02672.java,False,False,TN (True Negative)
BenchmarkTest02673.java,False,False,TN (True Negative)
BenchmarkTest02674.java,True,True,TP (True Positive)
BenchmarkTest02675.java,True,True,TP (True Positive)
BenchmarkTest02676.java,False,False,TN (True Negative)
BenchmarkTest02677.java,True,False,FN (False Negative)
BenchmarkTest02678.java,False,False,TN (True Negative)
BenchmarkTest02679.java,False,False,TN (True Negative)
BenchmarkTest02680.java,False,False,TN (True Negative)
BenchmarkTest02681.java,False,False,TN (True Negative)
BenchmarkTest02682.java,False,False,TN (True Negative)
BenchmarkTest02683.java,False,False,TN (True Negative)
BenchmarkTest02684.java,False,False,TN (True Negative)
